repo,developer,date,message_length,commit_id,commit_hour,day_of_week,is_weekend,risk_label
scikit-learn,Olivier Grisel,2025-01-22 13:37:17+00:00,219,9a749bdcb2be578c387f00c067bade56e8ae7539,13,2,0,0
scikit-learn,Arturo,2025-01-22 07:19:50+00:00,79,fef470195d4fcb689bb80c8858d1fcb116e027bc,7,2,0,0
scikit-learn,Christine P. Chai,2025-01-22 07:16:28+00:00,52,e36405672bf980f84215d45fb032e44572a40493,7,2,0,0
scikit-learn,Yuvi Panda,2025-01-22 06:58:26+00:00,43,8f2c1cab50262bcf4a1ade070446c40028ee27f4,6,2,0,0
scikit-learn,rolandrmgservices,2025-01-21 15:40:13+00:00,56,43d440f1f874ac2117ed848b10a6f07d9083488d,15,1,0,0
scikit-learn,Martin Jurča,2025-01-21 15:37:57+00:00,47,d43236c1b9dffab6fa9ee05f1a00787337a9c4e8,15,1,0,0
scikit-learn,Loïc Estève,2025-01-21 10:39:53+00:00,39,fe25b5ea0e7c8d8e2ff795b4c0bf76dee682c116,10,1,0,0
scikit-learn,Lucy Liu,2025-01-21 09:26:42+00:00,57,b9be6d385c985464d26d7d11c582e836b486691d,9,1,0,0
scikit-learn,Loïc Estève,2025-01-21 09:15:19+00:00,64,61077dc08fd9cd6538fa8cece2f1dc1cee49e57d,9,1,0,0
scikit-learn,Thomas J. Fan,2025-01-21 04:18:42+00:00,121,f09c7d94c54abf8c546fa6380e219f9939279bec,4,1,0,0
scikit-learn,Christine P. Chai,2025-01-20 14:56:01+00:00,41,5bb2a469dd05f463c91c670b820702ad9807beb4,14,0,0,0
scikit-learn,Antony Lee,2025-01-20 13:22:21+00:00,70,e36f66a1a083b7103a39e10900e4010db34a0c3c,13,0,0,0
scikit-learn,Loïc Estève,2025-01-20 13:04:11+00:00,34,2dae5880d307bbb6a23e2027ee4f9559b45c7761,13,0,0,0
scikit-learn,Stefanie Senger,2025-01-20 10:24:43+00:00,78,119ade27a6a2179bed33a73ef0d1f6b3db602d79,10,0,0,0
scikit-learn,Thomas J. Fan,2025-01-20 10:04:29+00:00,112,9312206da1aff762303bb8ab92d933a4e43921de,10,0,0,0
scikit-learn,Loïc Estève,2025-01-20 09:52:35+00:00,47,1467463bc3666969b62a51869dc592cc3ff66748,9,0,0,0
scikit-learn,scikit-learn-bot,2025-01-20 08:39:01+00:00,137,a7d87e07e636db7893a4a91aa7f6cf0c2285c392,8,0,0,0
scikit-learn,scikit-learn-bot,2025-01-20 08:38:21+00:00,141,f90d3a7f9b7d4e8d5e87d037590edd80bac63c9a,8,0,0,0
scikit-learn,scikit-learn-bot,2025-01-20 08:37:49+00:00,138,8f1a1ed691262b2b146896e5a0c1220b8b83f386,8,0,0,0
scikit-learn,Stefanie Senger,2025-01-17 15:22:59+00:00,190,30603841f43533d5ba09e434757a035c80f3ac63,15,4,0,0
scikit-learn,Loïc Estève,2025-01-17 10:52:16+00:00,56,7ba2002bd554e1051694bc84f9482e6359bb109d,10,4,0,0
scikit-learn,Loïc Estève,2025-01-17 09:32:55+00:00,117,2e8a918158ba34c1d97978e155ac5597b88ee7a8,9,4,0,0
scikit-learn,Olivier Grisel,2025-01-17 09:03:09+00:00,108,c9f9b041758c3fa5fdf74b15995a3e3607b0ad5a,9,4,0,0
scikit-learn,antoinebaker,2025-01-17 07:04:25+00:00,43,9a53acff2bcef3e3723a70b963fffaa4250d54d3,7,4,0,0
scikit-learn,Christian Lorentzen,2025-01-16 14:54:37+00:00,104,311bf6badd74bb69081eb90e2643f15706d3473c,14,3,0,0
scikit-learn,Lucy Liu,2025-01-16 08:46:05+00:00,42,d2e123d29237c9428e85e79ca6ac6331422039a3,8,3,0,0
scikit-learn,Loïc Estève,2025-01-15 18:14:34+00:00,58,b680a1acfd538a3c45ecf8b447c1f94730673f4e,18,2,0,0
scikit-learn,Thomas J. Fan,2025-01-15 13:56:00+00:00,122,10253eb278cfb8ca2b8759e4e89b40afecfae400,13,2,0,0
scikit-learn,scikit-learn-bot,2025-01-14 13:48:56+00:00,137,2707099b23a0a8580731553629566c1182d26f48,13,1,0,0
scikit-learn,scikit-learn-bot,2025-01-14 13:20:35+00:00,137,ae15ed512413ce127df8e413b36e354c6e37f451,13,1,0,0
scikit-learn,scikit-learn-bot,2025-01-14 13:20:11+00:00,141,4f7b3e0da3ee2ccba722282a3c1643109fec1e15,13,1,0,0
scikit-learn,scikit-learn-bot,2025-01-14 13:19:35+00:00,138,1ab1ead1b3bddeecfd1ffd6e94ae7512494f7e26,13,1,0,0
scikit-learn,Pedro Olivares,2025-01-14 11:16:20+00:00,85,f15ddc05cb4c39b07acf3a950b32471fbaa7f2e2,11,1,0,0
scikit-learn,Vipsa Kamani,2025-01-13 23:37:17+00:00,71,e520b8bf5b2629c376f264b61d6798c43e91ea6c,23,0,0,0
scikit-learn,Stefanie Senger,2025-01-13 20:19:47+00:00,247,36ad7b3ec16d141ef164e5cb7da29247a656bbb5,20,0,0,0
scikit-learn,antoinebaker,2025-01-13 14:16:04+00:00,58,5b0ca3939854a3823beee6840b415a32ef16deb2,14,0,0,0
scikit-learn,Jérémie du Boisberranger,2025-01-13 14:09:13+00:00,37,25006cdebe9a52b78519ba008e0584c6aef1d452,14,0,0,0
scikit-learn,Jérémie du Boisberranger,2025-01-13 14:07:54+00:00,43,73ce1319f54a38a7a3313be846096ee239d95ad2,14,0,0,0
scikit-learn,Arturo Amor,2025-01-13 07:26:05+00:00,80,08eebc62a18eb532e9b61f337e1c9a7bc183ed6e,7,0,0,0
scikit-learn,Colas,2025-01-13 06:36:22+00:00,110,3b1a8cae82425e116030781d5698b185d62d5522,6,0,0,0
scikit-learn,Abhijeetsingh Meena,2025-01-13 06:19:07+00:00,122,b5047ac776435aca9a93fa1a4e906480cd1e9994,6,0,0,0
scikit-learn,Success Moses,2025-01-13 06:00:13+00:00,99,fe84bcba5ce1e3cccca3cedd94a97d5bd7e02001,6,0,0,0
scikit-learn,Tim Head,2025-01-10 16:10:44+00:00,59,5691f2672a4d5bc0ce36629aec58d8a4076e5e99,16,4,0,0
scikit-learn,Jérémie du Boisberranger,2025-01-10 09:04:17+00:00,30,77703040a063749a9051d499bd1426951c8e7538,9,4,0,0
scikit-learn,Yao Xiao,2025-01-09 15:14:04+00:00,63,08ed01fd21500a4e4beca0dbfbb2b8631155b6f1,15,3,0,0
scikit-learn,Stefanie Senger,2025-01-09 14:35:30+00:00,98,aa5c79ed45f90c720bd0eb73887c42677440e4a4,14,3,0,0
scikit-learn,Stefano Gaspari,2025-01-09 11:24:43+00:00,61,eefcb113a410cc7cb15b16ebbbec3156832f8fdb,11,3,0,0
scikit-learn,Loïc Estève,2025-01-08 21:31:20+00:00,63,28c0067be976a8fd12f4750d85eb9591abcb7b5d,21,2,0,0
scikit-learn,Loïc Estève,2025-01-08 20:34:50+00:00,32,a665a4391a8fba0cac160d7c22dd666d143b6691,20,2,0,0
scikit-learn,Deepak Saldanha,2025-01-06 23:44:35+00:00,158,c2ce72380650f5822529b762adaff82149f3c924,23,0,0,0
scikit-learn,scikit-learn-bot,2025-01-06 15:01:46+00:00,195,51ca364661186712527cf91c81934fc9e3575bc4,15,0,0,0
scikit-learn,scikit-learn-bot,2025-01-06 14:45:00+00:00,200,038a80f09376a282eb98a5567f44790921bff472,14,0,0,0
scikit-learn,scikit-learn-bot,2025-01-06 14:28:58+00:00,204,08e2c537f26797c8ec739f2e3bc0096e7a3c35d4,14,0,0,0
scikit-learn,Loïc Estève,2025-01-06 13:35:48+00:00,85,260537095e17a94f998e6bf458410e993e6635e2,13,0,0,0
scikit-learn,Guillaume Lemaitre,2025-01-06 13:29:52+00:00,259,bf52a0ae4445e31a2a251fe615c2a2c42d2dbc7b,13,0,0,0
scikit-learn,Guillaume Lemaitre,2025-01-06 13:29:07+00:00,70,191bdbf0984eb8d0ab7e7992ba744a686354fbbe,13,0,0,0
scikit-learn,scikit-learn-bot,2025-01-06 13:28:14+00:00,138,c74b875898bf45bdca4f4d041b413ed67557c70c,13,0,0,0
scikit-learn,scikit-learn-bot,2025-01-06 13:25:57+00:00,137,62b2e23149afc128d459f318e55951bcee918c2a,13,0,0,0
scikit-learn,Hugo Boulenger,2025-01-06 11:02:05+00:00,52,42e7aa835c2e6c1cf7c5ee679238bb8c950823ba,11,0,0,0
scikit-learn,Loïc Estève,2025-01-06 08:15:20+00:00,72,186183c213a1c514960bf595ac1a0125210fa36b,8,0,0,0
scikit-learn,Yao Xiao,2025-01-05 20:15:25+00:00,65,7e578a29318ff019ec454e880961de982a734dff,20,6,1,0
scikit-learn,Yao Xiao,2025-01-05 20:12:39+00:00,76,a7bce39df9285c37f4074f87d7143c2ccc6b6978,20,6,1,0
scikit-learn,Lucas Colley,2025-01-03 18:23:52+00:00,58,e5b78f054330de195cdfbdc999c56d0d6f424196,18,4,0,0
scikit-learn,Loïc Estève,2025-01-03 16:20:22+00:00,137,a8bef5fd513cf949ebc411cdc0bd0158894e92aa,16,4,0,0
scikit-learn,Loïc Estève,2025-01-03 15:42:16+00:00,65,5cfbe87ae76a93214070ba2d84a97d15a829a58a,15,4,0,0
scikit-learn,Success Moses,2025-01-03 08:05:43+00:00,117,c9aeb15f8f1c7c54ed4ef27c871f7167e2ce3077,8,4,0,0
scikit-learn,Success Moses,2025-01-02 17:21:58+00:00,315,6c163c68c8f6fbe6015d6e2ccc545eff98f655ff,17,3,0,0
scikit-learn,Stefano Gaspari,2025-01-02 16:26:51+00:00,87,99d5cd0b3e31739088642649d43295b4cda66334,16,3,0,0
scikit-learn,Haesun Park,2025-01-02 15:49:33+00:00,23,0d98d1461ed1ea59b2e8af1649250286ce5cc8f5,15,3,0,0
scikit-learn,Thomas J. Fan,2025-01-02 15:48:33+00:00,39,19ef479678d1cef3b4dacdc2a67216bdfe87f58b,15,3,0,0
scikit-learn,ThorbenMaa,2025-01-02 14:40:48+00:00,141,c6c344395afce283c2c2f63efcf27bde75c5244a,14,3,0,0
scikit-learn,Jérémie du Boisberranger,2025-01-02 14:39:46+00:00,120,cf079f093fe41a7d287d13b099e2f45d329edae1,14,3,0,0
scikit-learn,Omar Salman,2025-01-02 14:33:21+00:00,72,e5b9dfff2c6012aad7a1692115de145fa8b47310,14,3,0,0
scikit-learn,antoinebaker,2025-01-02 12:06:18+00:00,178,446adff13b9af38404c694fed409e83b70b9c300,12,3,0,0
scikit-learn,Adrin Jalali,2025-01-02 11:30:39+00:00,163,5035b6df2b99924ae753b7f10c894b5bd0214726,11,3,0,0
scikit-learn,Hanjun Kim,2025-01-02 10:48:56+00:00,62,7a98fd2871cf1e00a73cf33bfde84be970fba779,10,3,0,0
scikit-learn,dependabot[bot],2025-01-02 10:03:07+00:00,222,8481e681128822050e996c3ef6b65d3801d102f5,10,3,0,0
scikit-learn,Lucy Liu,2024-12-30 21:53:07+00:00,64,74775cac41cb299d029417d0b06d2cd25ec8f1fc,21,0,0,0
scikit-learn,scikit-learn-bot,2024-12-30 09:08:33+00:00,137,6385b7f7f4395f050cb4c85449fa3987031598c1,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-30 09:06:51+00:00,132,aa5c8925992495a589d93c3171b1a9d52fe5e9fc,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-30 09:04:56+00:00,137,f986c51dc0d77e92516c146f4dddb7c5554a1759,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-30 09:04:23+00:00,138,7d57c1563d339ce4212ad49085475c2765d0c404,9,0,0,0
scikit-learn,Virgil Chan,2024-12-30 04:42:42+00:00,78,8fd043f0eaae964da79bb19f9d3c6f2534cf85c0,4,0,0,0
scikit-learn,Guillaume Lemaitre,2024-12-29 17:26:32+00:00,63,0d46062ebd1ffdae011e345492860a7e29c0eba3,17,6,1,0
scikit-learn,ArthurDbrn,2024-12-28 01:04:48+00:00,79,23c196549d3d9efe1eee8cc28e468630fd3ac71e,1,5,1,0
scikit-learn,Aniruddha Saha,2024-12-28 01:03:21+00:00,65,81f7de15d259d55ffe7d3abd3f1a11a485e2b315,1,5,1,0
scikit-learn,Olivier Grisel,2024-12-24 11:24:17+00:00,109,970503f839f44b4f78390e6069f8e13c0dd2f185,11,1,0,0
scikit-learn,scikit-learn-bot,2024-12-23 07:49:36+00:00,132,b1804eec46733e85d575b06e915a3b451cbacf22,7,0,0,0
scikit-learn,scikit-learn-bot,2024-12-23 07:48:52+00:00,137,033bbaebe99735602d086d7280e449e58b7592e7,7,0,0,0
scikit-learn,scikit-learn-bot,2024-12-23 07:48:22+00:00,141,ee7d35e7aab3ea89f902eaa1d1f8d3435884854e,7,0,0,0
scikit-learn,scikit-learn-bot,2024-12-23 07:47:57+00:00,137,baa2094d161037b1534f943c695a710d27435323,7,0,0,0
scikit-learn,scikit-learn-bot,2024-12-23 07:47:27+00:00,138,9b1958082dcc60bc823036e98ea08cd8db6c17d4,7,0,0,0
scikit-learn,Tahar Allouche,2024-12-20 10:21:51+00:00,128,72b35a46684c0ecf4182500d3320836607d1f17c,10,4,0,0
scikit-learn,Stefanie Senger,2024-12-20 09:22:11+00:00,59,485d39cb691d1c7a231a237f186b87f451387799,9,4,0,0
scikit-learn,Rémi Flamary,2024-12-19 12:26:03+00:00,178,4ad187a7401f939c4d9cd27090c4258b5d810650,12,3,0,0
scikit-learn,Umberto Fasci,2024-12-19 05:01:52+00:00,48,7f0215f5bee45a5c74728a1aaf37b58b12d4f3e6,5,3,0,0
scikit-learn,Camille Troillard,2024-12-19 02:22:03+00:00,46,6b89245be780f14d6a5ced3289fceed6d6418244,2,3,0,0
scikit-learn,Christine P. Chai,2024-12-19 02:19:55+00:00,32,41d466b1c366fb9cad2513136b3d343577c5596d,2,3,0,0
scikit-learn,Loïc Estève,2024-12-18 16:31:33+00:00,54,f934cb389392c4795bcfffe5ba8622aed7fd181c,16,2,0,0
scikit-learn,Loïc Estève,2024-12-18 15:22:53+00:00,80,355937b7f84c7efddd091c7150f4713e2c761361,15,2,0,0
scikit-learn,Loïc Estève,2024-12-18 06:05:01+00:00,185,9d59e8ea7b6e2b9433405e01535a550819526931,6,2,0,0
scikit-learn,Loïc Estève,2024-12-18 02:57:00+00:00,127,ebfda90cd7bdf89e7222510f8b92fbe716d7f9d5,2,2,0,0
scikit-learn,Stefanie Senger,2024-12-16 17:03:38+00:00,38,a0872662e9d444cc8d35f7100a3bfc0539bbf2ea,17,0,0,0
scikit-learn,scikit-learn-bot,2024-12-16 09:41:05+00:00,191,1922303a79aa776768e2ee89bbda5b6eb4dd5d8b,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-16 08:54:16+00:00,132,f5a0e31a9d942fc6660507a6e3e38ce5f8cbf3af,8,0,0,0
scikit-learn,scikit-learn-bot,2024-12-16 08:40:09+00:00,141,5af4469e63b15526fe4f61d88fa5d325a6c16cb2,8,0,0,0
scikit-learn,scikit-learn-bot,2024-12-16 08:39:39+00:00,137,74dd163f76709f2f72ed241c006badf22c855696,8,0,0,0
scikit-learn,scikit-learn-bot,2024-12-16 08:39:14+00:00,137,8358e5e3eaa478897bc45df33dc96c6650719eaf,8,0,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-15 19:36:16+00:00,51,6922bf043544ee82c05becfbc57be65bd6138962,19,6,1,0
scikit-learn,Boney Patel,2024-12-15 19:31:00+00:00,141,21c2d29cc1b343f34cb04dcd94a40751c8b81d98,19,6,1,0
scikit-learn,Domenico,2024-12-12 15:44:54+00:00,41,6cccd99aee3483eb0f7562afdd3179ccccab0b1d,15,3,0,0
scikit-learn,Guillaume Lemaitre,2024-12-12 14:15:39+00:00,63,f958009ad27fda783950ab5cb7571435e7abef74,14,3,0,0
scikit-learn,Lucy Liu,2024-12-12 13:06:05+00:00,58,08bc7bb7883448353324ef29b69f627349f1f842,13,3,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-11 17:30:11+00:00,53,7991a5c836e677a58f28c0f94d56cf2b3570fc75,17,2,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-11 15:41:00+00:00,69,75a84ed43c31b3c669984f74943742f2e42552e2,15,2,0,0
scikit-learn,Guillaume Lemaitre,2024-12-11 14:36:54+00:00,72,3b75eb94e7d68ca3c65bca5bbd6535fe9ac32f9c,14,2,0,0
scikit-learn,Joel Nothman,2024-12-11 11:58:39+00:00,66,778425153dbc658278fd8ffaa9fb3de41eb7f7cf,11,2,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-10 06:40:32+00:00,43,6c3001574a88b1d5a026b81148e6492666cdd211,6,1,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-09 17:09:09+00:00,34,76ae0a539a0e87145c9f6fedcd7033494082fa17,17,0,0,0
scikit-learn,UV,2024-12-09 16:30:45+00:00,74,d4ca9d9651f635ddda478bedff742e1a1d03e357,16,0,0,0
scikit-learn,scikit-learn-bot,2024-12-09 14:10:58+00:00,191,66270e46b77d6202559bae4929ec83ab320beb1e,14,0,0,0
scikit-learn,Xiao Yuan,2024-12-09 13:06:33+00:00,158,5676cc52abb5fc7012dfc3d181d9d5c69c972245,13,0,0,0
scikit-learn,Velislav Babatchev,2024-12-09 12:51:00+00:00,55,f4ed8ef5e4498c9de2ff4b713c1695d6f312ffba,12,0,0,0
scikit-learn,scikit-learn-bot,2024-12-09 09:51:25+00:00,138,cbae2b67f6cb34b00c2c84bae0fb0418ceb1998a,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-09 09:49:59+00:00,141,881d2b2c3c685825f27ac89fc19f67610d6b43e8,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-09 09:48:22+00:00,137,9e431672d538e5b4e0aa3e3a1fe02b9922dd3cca,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-09 09:47:19+00:00,137,cfc10ba5188287e84fee84ca9d0aa9e81c99dc29,9,0,0,0
scikit-learn,Olivier Grisel,2024-12-08 13:42:35+00:00,64,4a7f96ea6c439f974702e932c99835f7661ab586,13,6,1,0
scikit-learn,Stefanie Senger,2024-12-07 15:20:04+00:00,158,1e6a81f322f1821cc605a18b08fcc198c7d63c97,15,5,1,0
scikit-learn,Guillaume Lemaitre,2024-12-07 11:21:38+00:00,61,f77ff4e7d943c1d99d0dadd18c5fa6412de99ee6,11,5,1,0
scikit-learn,Jérémie du Boisberranger,2024-12-06 16:29:05+00:00,213,a23aef18586be9a3be763f4b89da0873288c6f55,16,4,0,0
scikit-learn,Olivier Grisel,2024-12-06 06:13:36+00:00,119,507c43229f61675edeb183f9e8b887325e7ea166,6,4,0,0
scikit-learn,Santiago Castro,2024-12-05 13:28:36+00:00,123,fc9295a91fc3caa83d03fcb19b8cc2e22501213e,13,3,0,0
scikit-learn,Loïc Estève,2024-12-05 12:39:43+00:00,55,bbf36cbb86951b55b53d2d87e9040faccdf73181,12,3,0,0
scikit-learn,Stefanie Senger,2024-12-05 08:48:48+00:00,111,a67e833ca7fc54d1bd0cee23d9b175d3749176bb,8,3,0,0
scikit-learn,Jérémie du Boisberranger,2024-12-04 16:33:18+00:00,27,29f6ca36665b955598b8af66d9588f3bec04348e,16,2,0,0
scikit-learn,Adrin Jalali,2024-12-04 13:40:34+00:00,125,c9fa7d4d2662ff0ef22cdcb0bd50d3a98c58a679,13,2,0,0
scikit-learn,Olivier Grisel,2024-12-04 13:23:31+00:00,125,0e0df3626e53b3a1f79aba03bf0602a0a0bbedee,13,2,0,0
scikit-learn,Loïc Estève,2024-12-03 16:30:32+00:00,52,1dc003bc9dd60f1d6c8e43c5fb29b4f64d4eb79a,16,1,0,0
scikit-learn,Loïc Estève,2024-12-03 15:35:36+00:00,67,49199b59fe0fa2b972fb7e2cccd5b44db3b2b01a,15,1,0,0
scikit-learn,Virgil Chan,2024-12-03 14:40:20+00:00,92,8ded7f43f8141959ac267450c126014d4c935907,14,1,0,0
scikit-learn,Loïc Estève,2024-12-02 17:07:40+00:00,78,fba028b07ed2b4e52dd3719dad0d990837bde28c,17,0,0,0
scikit-learn,dependabot[bot],2024-12-02 15:28:22+00:00,131,adce60e1129e1b5adc9202590b730b4cd1bf2428,15,0,0,0
scikit-learn,scikit-learn-bot,2024-12-02 12:40:52+00:00,137,278f3196ed54c448b1f39c0c236c6ebeb543bc60,12,0,0,0
scikit-learn,scikit-learn-bot,2024-12-02 12:40:13+00:00,141,1c20f1ed343367124a97956414a85d103b0ec739,12,0,0,0
scikit-learn,Virgil Chan,2024-12-02 10:11:07+00:00,210,33f08f1c5202cc0bdb6cdc09a92442f977fd2bb3,10,0,0,0
scikit-learn,scikit-learn-bot,2024-12-02 09:04:13+00:00,138,f28f5f9b322d900483623db63e578d40859b793b,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-02 09:03:00+00:00,137,6757ffc8304e3980f57b75682d72410f9b60da81,9,0,0,0
scikit-learn,scikit-learn-bot,2024-12-02 09:02:09+00:00,132,35f18c400c814fe06d103dff95488366a30c45af,9,0,0,0
scikit-learn,Thomas J. Fan,2024-11-29 18:42:16+00:00,43,e6037ba412ed889a888a60bd6c022990f2669507,18,4,0,0
scikit-learn,Olivier Grisel,2024-11-29 16:57:28+00:00,49,c2b1e755af294fdaf504abda34ec98bc47f8da86,16,4,0,0
scikit-learn,antoinebaker,2024-11-29 14:05:19+00:00,128,d388d88b936f1c20b70ca466c9c9edd7975cd2a8,14,4,0,0
scikit-learn,Adrin Jalali,2024-11-29 11:00:13+00:00,43,0d9fb783698e507ce9c4531ef781dd3a84ad7e37,11,4,0,0
scikit-learn,Lucy Liu,2024-11-29 08:30:02+00:00,52,8a8bfc24a73488537605458df8a5f12a7c87e4ba,8,4,0,0
scikit-learn,Reshama Shaikh,2024-11-29 06:18:26+00:00,57,bcee4049735723cb9d958432f6d428dc453068e2,6,4,0,0
scikit-learn,Stefanie Senger,2024-11-28 19:11:40+00:00,105,1f593bfa435ced7cb141b96cb67cfd8c8ffced5c,19,3,0,0
scikit-learn,Lucy Liu,2024-11-28 08:03:02+00:00,53,adf74e2eb1b04f14a3e38bc67012b64733d98ab6,8,3,0,0
scikit-learn,Loïc Estève,2024-11-27 06:49:37+00:00,112,426e6be923e34f68bc720ae625c8ca258f473265,6,2,0,0
scikit-learn,Loïc Estève,2024-11-26 19:50:09+00:00,43,caaa1f52a0632294bf951a9283d015f7b5dd5dd5,19,1,0,0
scikit-learn,Omar Salman,2024-11-26 16:22:22+00:00,65,23d592e5b4f84ddb945a3067b171f3088efd29ee,16,1,0,0
scikit-learn,Marco Maggi,2024-11-25 17:28:18+00:00,75,fa5d7275ba4dd2627b6522e1ec4eaf0f3a2e3c05,17,0,0,0
scikit-learn,Christian Lorentzen,2024-11-25 15:00:23+00:00,189,a508dab716ec7545e53ce4d519b09bf05f2370a9,15,0,0,0
scikit-learn,Loïc Estève,2024-11-25 10:36:00+00:00,102,f54c98ea3b47a8b3497d6b0f0b53d20160a10240,10,0,0,0
scikit-learn,Omar Salman,2024-11-25 09:23:07+00:00,134,96b53adfcc02c40eddb64df724f24466277a9a6b,9,0,0,0
scikit-learn,scikit-learn-bot,2024-11-25 08:15:19+00:00,132,0d567235e24f2312be9575dc14fe4683eb061c2c,8,0,0,0
scikit-learn,Xiao Yuan,2024-11-25 08:12:49+00:00,73,e08527629e16d878845d363dafd5062cd8fdbc86,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-25 08:10:55+00:00,137,d0bda5c88974b4c50c7758a67774a3302e3ffee2,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-25 08:10:27+00:00,137,b9c394eb430c1abd1555709e3eebf3d079a71aef,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-25 08:09:34+00:00,141,e1dcb4eb467e4aad3c36c0ff65f0060a3e38b821,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-25 08:08:34+00:00,138,8cc9412ecdc61d3e1ea063e8ec5dc057925ec54f,8,0,0,0
scikit-learn,Guillaume Lemaitre,2024-11-23 03:54:41+00:00,217,46a7c9a5e4fe88dfdfd371bf36477f03498a3390,3,5,1,0
scikit-learn,Loïc Estève,2024-11-22 22:56:02+00:00,57,27a903bce48bcd46af0bfdab966e4edc063bd99b,22,4,0,0
scikit-learn,Stefanie Senger,2024-11-22 18:37:54+00:00,80,32a228db8bdcfa366addba6d3d56bbb0751a7747,18,4,0,0
scikit-learn,Loïc Estève,2024-11-22 17:17:58+00:00,59,90a51c12d6159f72ab8990ea1a3ff835861ec81d,17,4,0,0
scikit-learn,antoinebaker,2024-11-22 17:05:45+00:00,114,c713ff47077ce871895a7283af580c1846f59921,17,4,0,0
scikit-learn,Guillaume Lemaitre,2024-11-21 21:21:37+00:00,75,3d701a753772f2e172ea2e81b14f3ab161e3efbb,21,3,0,0
scikit-learn,Lucy Liu,2024-11-21 12:53:04+00:00,34,439ea045ad44e6a09115dc23e9bf23db00ff41de,12,3,0,0
scikit-learn,fabianhenning,2024-11-21 11:20:31+00:00,41,0d6e66decdddc4f161070fc4d8e3a17e73c0319e,11,3,0,0
scikit-learn,Lucy Liu,2024-11-21 09:34:39+00:00,78,03db24f23695108819c416665d6b71430bde9744,9,3,0,0
scikit-learn,Loïc Estève,2024-11-20 18:53:45+00:00,45,4f2159cfb5a9c618d2ccaad9e8886f62fd4d42fc,18,2,0,0
scikit-learn,Sylvain Combettes,2024-11-20 16:34:44+00:00,61,a54633b08665e7bf35fecba6b63feaba131b4606,16,2,0,0
scikit-learn,Lucy Liu,2024-11-20 09:28:33+00:00,63,d2e72206507494f96d304a660d492f4b65942a44,9,2,0,0
scikit-learn,Guillaume Lemaitre,2024-11-19 22:45:04+00:00,127,4b116f0af57d933fe7af3374d016fc97723b5bad,22,1,0,0
scikit-learn,Aaron Schumacher,2024-11-19 11:29:04+00:00,51,a573692c6220f2f0d1cacdea51b3fbb4b891f9c9,11,1,0,0
scikit-learn,viktor765,2024-11-19 07:59:31+00:00,63,4adafd9ceb8e67467b81654c3632cd99c203df40,7,1,0,0
scikit-learn,Stephen Pardy,2024-11-19 07:55:29+00:00,298,17ab8c095aa3902ad338c58251225d3b6bacca61,7,1,0,0
scikit-learn,Guillaume Lemaitre,2024-11-18 09:32:50+00:00,137,6bf2061f76ba0977c1f7ffb9ddc48db794e5c7ec,9,0,0,0
scikit-learn,scikit-learn-bot,2024-11-18 08:16:49+00:00,138,2144b9045565fc1e663f97416a3f4cf0f4d23908,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-18 08:16:23+00:00,137,a63234d73614126e9c3d8623b07febc36d51a191,8,0,0,0
scikit-learn,scikit-learn-bot,2024-11-18 08:15:25+00:00,132,ffafd1716b5bfcaf28ec9b6b040526c0486a7b7b,8,0,0,0
scikit-learn,Jérémie du Boisberranger,2024-11-15 16:54:22+00:00,38,b7d45ad568869df6676b72ea53b57e971ef11d5f,16,4,0,0
scikit-learn,Christian Veenhuis,2024-11-15 15:41:25+00:00,90,2008069854213bf3d430abc44abacae3529f0d6b,15,4,0,0
scikit-learn,Guillaume Lemaitre,2024-11-15 13:06:56+00:00,117,eaf9529b543e3a9bb2f5dced12a6e62a8ab32f2a,13,4,0,0
scikit-learn,Adrin Jalali,2024-11-15 07:43:53+00:00,171,56a4adbe0344628c49a25d0615132e6385d23ea8,7,4,0,0
scikit-learn,Akanksha Mhadolkar,2024-11-15 06:55:34+00:00,62,6f12d3f2c499317dc8e23b020e307a57abea50ba,6,4,0,0
scikit-learn,lunovian,2024-11-15 06:54:13+00:00,62,e02ee36b7959e6a0d1af0edd78756c5fe273796f,6,4,0,0
scikit-learn,Stefanie Senger,2024-11-14 08:53:18+00:00,76,a10f5fd7b76119a10b407da447e99fba707bcd54,8,3,0,0
scikit-learn,Adrin Jalali,2024-11-13 17:03:15+00:00,106,54810bc004309cc937817537e6ab1ce7519f1ed3,17,2,0,0
